date,SKU,qty,price_per_unit,tavg,prcp,tsun,sale_active,sale_percent,mmdd,day_of_week,month,is_holiday
2024-12-22,sw100044,0.0,57.537499999999994,4.9,1.4,12.0,True,0.12,12-22,6,12,False
2024-12-23,sw100044,0.0,57.537499999999994,2.0,0.9,6.0,True,0.12,12-23,0,12,False
2024-12-24,sw100044,0.0,57.537499999999994,3.1,0.0,18.0,True,0.12,12-24,1,12,False
2024-12-25,sw100044,0.0,57.537499999999994,1.9,0.0,222.0,True,0.12,12-25,2,12,True
2024-12-26,sw100044,0.0,57.537499999999994,0.7,0.0,456.0,True,0.12,12-26,3,12,True
2024-12-27,sw100044,0.0,57.537499999999994,-0.6,0.0,444.0,True,0.12,12-27,4,12,False
2024-12-28,sw100044,0.0,57.537499999999994,-0.9,0.0,444.0,True,0.12,12-28,5,12,False
2024-12-29,sw100044,0.0,57.537499999999994,-2.4,0.0,186.0,True,0.12,12-29,6,12,False
2024-12-30,sw100044,0.0,57.537499999999994,-1.4,0.0,0.0,True,0.12,12-30,0,12,False
2024-12-31,sw100044,0.0,57.537499999999994,-2.3,0.0,396.0,True,0.12,12-31,1,12,False
2025-01-01,sw100044,0.0,57.537499999999994,3.5,0.0,360.0,True,0.12,01-01,2,1,True
2025-01-02,sw100044,0.0,57.537499999999994,5.5,11.4,0.0,True,0.15,01-02,3,1,False
2025-01-03,sw100044,0.0,57.537499999999994,0.0,0.0,252.0,True,0.15,01-03,4,1,False
2025-01-04,sw100044,0.0,57.537499999999994,-1.8,5.3,198.0,True,0.15,01-04,5,1,False
2025-01-05,sw100044,0.0,57.537499999999994,6.7,0.9,36.0,True,0.15,01-05,6,1,False
2025-01-06,sw100044,0.0,57.537499999999994,9.0,5.2,240.0,True,0.15,01-06,0,1,True
2025-01-07,sw100044,0.0,57.537499999999994,5.3,5.1,222.0,True,0.15,01-07,1,1,False
2025-01-08,sw100044,0.0,57.537499999999994,2.3,7.7,0.0,True,0.15,01-08,2,1,False
2025-01-09,sw100044,0.0,57.537499999999994,6.9,3.8,96.0,True,0.15,01-09,3,1,False
2025-01-10,sw100044,0.0,57.537499999999994,1.4,0.0,354.0,True,0.15,01-10,4,1,False
2025-01-11,sw100044,0.0,57.537499999999994,-0.8,0.0,0.0,True,0.15,01-11,5,1,False
2025-01-12,sw100044,0.0,57.537499999999994,-0.2,0.0,318.0,True,0.15,01-12,6,1,False
2025-01-13,sw100044,0.0,57.537499999999994,-3.3,0.0,360.0,True,0.15,01-13,0,1,False
2025-01-14,sw100044,0.0,57.537499999999994,-1.9,0.2,444.0,True,0.15,01-14,1,1,False
2025-01-15,sw100044,0.0,57.537499999999994,0.1,0.3,0.0,True,0.2,01-15,2,1,False
2025-01-16,sw100044,0.0,57.537499999999994,1.2,0.0,36.0,True,0.2,01-16,3,1,False
2025-01-17,sw100044,0.0,57.537499999999994,0.5,0.0,0.0,True,0.2,01-17,4,1,False
2025-01-18,sw100044,0.0,57.537499999999994,0.3,0.0,132.0,True,0.2,01-18,5,1,False
2025-01-19,sw100044,0.0,57.537499999999994,-1.6,0.0,444.0,True,0.2,01-19,6,1,False
2025-01-20,sw100044,0.0,57.537499999999994,-3.3,0.0,0.0,True,0.2,01-20,0,1,False
2025-01-21,sw100044,0.0,57.537499999999994,-3.2,0.0,66.0,True,0.2,01-21,1,1,False
2025-01-22,sw100044,0.0,57.537499999999994,0.7,0.0,30.0,True,0.2,01-22,2,1,False
2025-01-23,sw100044,0.0,57.537499999999994,5.7,1.0,84.0,True,0.2,01-23,3,1,False
2025-01-24,sw100044,0.0,57.537499999999994,8.1,0.0,12.0,True,0.2,01-24,4,1,False
2025-01-25,sw100044,0.0,57.537499999999994,11.4,0.0,108.0,True,0.2,01-25,5,1,False
2025-01-26,sw100044,0.0,57.537499999999994,8.0,0.8,180.0,True,0.2,01-26,6,1,False
2025-01-27,sw100044,0.0,57.537499999999994,9.6,1.2,12.0,True,0.2,01-27,0,1,False
2025-01-28,sw100044,0.0,57.537499999999994,7.3,2.0,60.0,True,0.2,01-28,1,1,False
2025-01-29,sw100044,0.0,57.537499999999994,6.9,0.0,144.0,True,0.2,01-29,2,1,False
2025-01-30,sw100044,0.0,57.537499999999994,6.1,0.7,126.0,True,0.2,01-30,3,1,False
2025-01-31,sw100044,0.0,57.537499999999994,2.9,0.0,240.0,True,0.2,01-31,4,1,False
2025-02-01,sw100044,0.0,57.537499999999994,0.5,0.0,438.0,True,0.2,02-01,5,2,False
2025-02-02,sw100044,0.0,57.537499999999994,0.1,0.0,486.0,True,0.2,02-02,6,2,False
2025-02-03,sw100044,0.0,57.537499999999994,-0.3,0.0,108.0,True,0.2,02-03,0,2,False
2025-02-04,sw100044,0.0,57.537499999999994,-1.0,0.0,282.0,True,0.2,02-04,1,2,False
2025-02-05,sw100044,0.0,57.537499999999994,0.1,0.1,516.0,True,0.2,02-05,2,2,False
2025-02-06,sw100044,0.0,57.537499999999994,1.3,0.1,0.0,True,0.2,02-06,3,2,False
2025-02-07,sw100044,0.0,57.537499999999994,2.4,0.0,144.0,True,0.2,02-07,4,2,False
2025-02-08,sw100044,0.0,57.537499999999994,2.3,0.0,522.0,True,0.2,02-08,5,2,False
2025-02-09,sw100044,0.0,57.537499999999994,2.4,0.0,90.0,True,0.2,02-09,6,2,False
2025-02-10,sw100044,0.0,57.537499999999994,3.2,6.0,132.0,True,0.2,02-10,0,2,False
2025-02-11,sw100044,0.0,57.537499999999994,5.3,14.6,0.0,True,0.2,02-11,1,2,False
2025-02-12,sw100044,0.0,57.537499999999994,7.2,17.7,0.0,True,0.2,02-12,2,2,False
2025-02-13,sw100044,0.0,57.537499999999994,2.1,10.5,6.0,True,0.2,02-13,3,2,False
2025-02-14,sw100044,0.0,57.537499999999994,-1.2,0.0,0.0,True,0.2,02-14,4,2,False
2025-02-15,sw100044,0.0,57.537499999999994,-0.6,0.0,12.0,True,0.2,02-15,5,2,False
2025-02-16,sw100044,0.0,57.537499999999994,-0.5,0.0,0.0,True,0.2,02-16,6,2,False
2025-02-17,sw100044,0.0,57.537499999999994,-0.9,0.0,546.0,True,0.2,02-17,0,2,False
2025-02-18,sw100044,0.0,57.537499999999994,-1.6,0.0,546.0,True,0.2,02-18,1,2,False
2025-02-19,sw100044,0.0,57.537499999999994,-0.6,0.0,498.0,True,0.2,02-19,2,2,False
2025-02-20,sw100044,0.0,57.537499999999994,5.1,0.1,228.0,True,0.2,02-20,3,2,False
2025-02-21,sw100044,0.0,57.537499999999994,10.3,0.0,456.0,True,0.2,02-21,4,2,False
2025-02-22,sw100044,0.0,57.537499999999994,10.7,0.0,156.0,True,0.2,02-22,5,2,False
2025-02-23,sw100044,0.0,57.537499999999994,9.5,0.0,204.0,True,0.2,02-23,6,2,False
2025-02-24,sw100044,0.0,57.537499999999994,8.2,0.7,0.0,True,0.2,02-24,0,2,False
2025-02-25,sw100044,0.0,57.537499999999994,8.9,2.2,54.0,True,0.2,02-25,1,2,False
2025-02-26,sw100044,0.0,57.537499999999994,5.7,0.7,24.0,True,0.2,02-26,2,2,False
2025-02-27,sw100044,0.0,57.537499999999994,4.8,1.1,144.0,True,0.2,02-27,3,2,False
2025-02-28,sw100044,0.0,57.537499999999994,3.5,0.5,60.0,True,0.2,02-28,4,2,False
2025-03-01,sw100044,0.0,57.537499999999994,2.7,0.0,126.0,True,0.1,03-01,5,3,False
2025-03-02,sw100044,0.0,57.537499999999994,3.5,0.0,600.0,True,0.1,03-02,6,3,False
2025-03-03,sw100044,0.0,57.537499999999994,4.8,0.0,570.0,True,0.1,03-03,0,3,False
2025-03-04,sw100044,0.0,57.537499999999994,6.0,0.0,564.0,True,0.1,03-04,1,3,False
2025-03-05,sw100044,0.0,57.537499999999994,7.5,0.0,588.0,True,0.1,03-05,2,3,False
2025-03-06,sw100044,0.0,57.537499999999994,8.9,0.0,594.0,True,0.1,03-06,3,3,False
2025-03-07,sw100044,0.0,57.537499999999994,9.4,0.0,594.0,True,0.1,03-07,4,3,False
2025-03-08,sw100044,0.0,57.537499999999994,9.7,0.0,600.0,True,0.1,03-08,5,3,False
2025-03-09,sw100044,0.0,57.537499999999994,10.3,0.0,606.0,True,0.1,03-09,6,3,False
2025-03-10,sw100044,0.0,57.537499999999994,7.9,2.2,12.0,True,0.1,03-10,0,3,False
2025-03-11,sw100044,0.0,57.537499999999994,8.5,14.6,378.0,True,0.1,03-11,1,3,False
2025-03-12,sw100044,0.0,57.537499999999994,5.4,12.3,0.0,True,0.1,03-12,2,3,False
2025-03-13,sw100044,0.0,57.537499999999994,4.7,1.6,60.0,True,0.1,03-13,3,3,False
2025-03-14,sw100044,0.0,57.537499999999994,3.4,0.0,0.0,True,0.1,03-14,4,3,False
2025-03-15,sw100044,0.0,57.537499999999994,5.1,0.0,0.0,True,0.1,03-15,5,3,False
2025-03-16,sw100044,0.0,57.537499999999994,4.4,0.0,0.0,True,0.1,03-16,6,3,False
2025-03-17,sw100044,0.0,57.537499999999994,3.2,0.0,342.0,True,0.1,03-17,0,3,False
2025-03-18,sw100044,0.0,57.537499999999994,4.0,0.0,660.0,True,0.1,03-18,1,3,False
2025-03-19,sw100044,0.0,57.537499999999994,6.7,0.0,684.0,True,0.1,03-19,2,3,False
2025-03-20,sw100044,0.0,57.537499999999994,11.0,0.0,492.0,True,0.1,03-20,3,3,False
2025-03-21,sw100044,0.0,57.537499999999994,13.2,0.0,570.0,True,0.1,03-21,4,3,False
2025-03-22,sw100044,0.0,57.537499999999994,13.8,0.1,282.0,True,0.1,03-22,5,3,False
2025-03-23,sw100044,0.0,57.537499999999994,11.2,0.0,120.0,True,0.1,03-23,6,3,False
2025-03-24,sw100044,0.0,57.537499999999994,10.3,3.1,120.0,True,0.1,03-24,0,3,False
2025-03-25,sw100044,0.0,57.537499999999994,11.6,0.0,258.0,True,0.1,03-25,1,3,False
2025-03-26,sw100044,0.0,57.537499999999994,8.5,1.7,0.0,True,0.1,03-26,2,3,False
2025-03-27,sw100044,0.0,57.537499999999994,8.1,0.0,318.0,True,0.1,03-27,3,3,False
2025-03-28,sw100044,0.0,57.537499999999994,9.0,0.0,618.0,True,0.1,03-28,4,3,False
2025-03-29,sw100044,0.0,57.537499999999994,9.5,0.0,66.0,True,0.1,03-29,5,3,False
2025-03-30,sw100044,0.0,57.537499999999994,8.7,0.0,372.0,True,0.1,03-30,6,3,False
2025-03-31,sw100044,0.0,57.537499999999994,8.0,0.0,24.0,True,0.1,03-31,0,3,False
2025-04-01,sw100044,0.0,57.537499999999994,8.0,0.0,420.0,True,0.15,04-01,1,4,False
2025-04-02,sw100044,0.0,57.537499999999994,11.0,0.0,720.0,True,0.15,04-02,2,4,False
2025-04-03,sw100044,0.0,57.537499999999994,13.5,0.0,684.0,True,0.15,04-03,3,4,False
2025-04-04,sw100044,0.0,57.537499999999994,14.0,0.0,726.0,True,0.15,04-04,4,4,False
2025-04-05,sw100044,0.0,57.537499999999994,13.0,0.0,618.0,True,0.15,04-05,5,4,False
2025-04-06,sw100044,0.0,57.537499999999994,6.3,0.0,732.0,True,0.15,04-06,6,4,False
2025-04-07,sw100044,0.0,57.537499999999994,6.4,0.0,732.0,True,0.15,04-07,0,4,False
2025-04-08,sw100044,0.0,57.537499999999994,8.9,0.0,714.0,True,0.15,04-08,1,4,False
2025-04-09,sw100044,0.0,57.537499999999994,10.0,0.0,708.0,True,0.15,04-09,2,4,False
2025-04-10,sw100044,0.0,57.537499999999994,9.6,0.0,720.0,True,0.15,04-10,3,4,False
2025-04-11,sw100044,0.0,57.537499999999994,11.4,0.0,744.0,True,0.15,04-11,4,4,False
2025-04-12,sw100044,0.0,57.537499999999994,15.0,0.0,702.0,True,0.15,04-12,5,4,False
2025-04-13,sw100044,0.0,57.537499999999994,15.0,4.7,108.0,True,0.15,04-13,6,4,False
2025-04-14,sw100044,0.0,57.537499999999994,14.4,0.2,516.0,True,0.15,04-14,0,4,False
2025-04-15,sw100044,0.0,57.537499999999994,14.4,0.5,432.0,True,0.15,04-15,1,4,False
2025-04-16,sw100044,0.0,57.537499999999994,13.1,0.0,402.0,True,0.15,04-16,2,4,False
2025-04-17,sw100044,0.0,57.537499999999994,8.3,2.7,0.0,True,0.15,04-17,3,4,False
2025-04-18,sw100044,0.0,57.537499999999994,7.9,0.0,30.0,True,0.15,04-18,4,4,True
2025-04-19,sw100044,0.0,57.537499999999994,11.9,0.0,696.0,True,0.15,04-19,5,4,False
2025-04-20,sw100044,0.0,57.537499999999994,11.1,1.6,438.0,True,0.15,04-20,6,4,False
2025-04-21,sw100044,0.0,57.537499999999994,10.1,4.1,222.0,True,0.15,04-21,0,4,True
2025-04-22,sw100044,0.0,57.537499999999994,12.3,0.0,330.0,True,0.15,04-22,1,4,False
2025-04-23,sw100044,0.0,57.537499999999994,11.8,7.7,438.0,True,0.15,04-23,2,4,False
2025-04-24,sw100044,0.0,57.537499999999994,10.4,2.9,12.0,True,0.15,04-24,3,4,False
2025-04-25,sw100044,0.0,57.537499999999994,10.4,1.4,42.0,True,0.15,04-25,4,4,False
2025-04-26,sw100044,0.0,57.537499999999994,10.8,0.4,30.0,True,0.15,04-26,5,4,False
2025-04-27,sw100044,0.0,57.537499999999994,13.5,0.0,810.0,True,0.15,04-27,6,4,False
2025-04-28,sw100044,0.0,57.537499999999994,14.9,0.0,822.0,True,0.15,04-28,0,4,False
2025-04-29,sw100044,0.0,57.537499999999994,16.8,0.0,834.0,True,0.15,04-29,1,4,False
2025-04-30,sw100044,0.0,57.537499999999994,18.1,0.0,834.0,True,0.15,04-30,2,4,False
2025-05-01,sw100044,0.0,57.537499999999994,19.4,0.0,840.0,True,0.1,05-01,3,5,True
2025-05-02,sw100044,0.0,57.537499999999994,20.9,0.0,756.0,True,0.1,05-02,4,5,False
2025-05-03,sw100044,0.0,57.537499999999994,18.0,24.1,210.0,True,0.1,05-03,5,5,False
2025-05-04,sw100044,0.0,57.537499999999994,10.6,3.0,6.0,True,0.1,05-04,6,5,False
2025-05-05,sw100044,0.0,57.537499999999994,9.9,0.0,90.0,True,0.1,05-05,0,5,False
2025-05-06,sw100044,0.0,57.537499999999994,10.4,0.0,498.0,True,0.1,05-06,1,5,False
2025-05-07,sw100044,0.0,57.537499999999994,11.0,0.0,660.0,True,0.1,05-07,2,5,False
2025-05-08,sw100044,0.0,57.537499999999994,11.5,0.0,54.0,True,0.1,05-08,3,5,False
2025-05-09,sw100044,0.0,57.537499999999994,12.2,0.0,852.0,True,0.1,05-09,4,5,False
2025-05-10,sw100044,0.0,57.537499999999994,13.5,0.0,864.0,True,0.1,05-10,5,5,False
2025-05-11,sw100044,0.0,57.537499999999994,15.5,0.0,858.0,True,0.1,05-11,6,5,False
2025-05-12,sw100044,0.0,57.537499999999994,16.1,0.0,852.0,True,0.1,05-12,0,5,False
2025-05-13,sw100044,0.0,57.537499999999994,15.7,0.0,816.0,True,0.1,05-13,1,5,False
2025-05-14,sw100044,0.0,57.537499999999994,16.4,0.0,864.0,True,0.1,05-14,2,5,False
2025-05-15,sw100044,0.0,57.537499999999994,14.4,0.0,708.0,True,0.1,05-15,3,5,False
2025-05-16,sw100044,0.0,57.537499999999994,12.6,0.0,510.0,True,0.1,05-16,4,5,False
2025-05-17,sw100044,0.0,57.537499999999994,13.7,0.0,660.0,True,0.1,05-17,5,5,False
2025-05-18,sw100044,0.0,57.537499999999994,14.4,0.0,708.0,True,0.1,05-18,6,5,False
2025-05-19,sw100044,0.0,57.537499999999994,15.7,0.0,882.0,True,0.1,05-19,0,5,False
2025-05-20,sw100044,0.0,57.537499999999994,18.0,0.0,522.0,True,0.1,05-20,1,5,False
2025-05-21,sw100044,0.0,57.537499999999994,15.1,6.0,114.0,True,0.1,05-21,2,5,False
2025-05-22,sw100044,0.0,57.537499999999994,12.0,0.9,264.0,True,0.1,05-22,3,5,False
2025-05-23,sw100044,0.0,57.537499999999994,10.8,0.0,450.0,True,0.1,05-23,4,5,False
2025-05-24,sw100044,0.0,57.537499999999994,12.2,1.5,660.0,True,0.1,05-24,5,5,False
2025-05-25,sw100044,0.0,57.537499999999994,14.8,2.6,66.0,True,0.1,05-25,6,5,False
2025-05-26,sw100044,0.0,57.537499999999994,15.3,0.0,450.0,True,0.1,05-26,0,5,False
2025-05-27,sw100044,0.0,57.537499999999994,16.0,0.1,198.0,True,0.1,05-27,1,5,False
2025-05-28,sw100044,0.0,57.537499999999994,15.4,9.7,78.0,True,0.1,05-28,2,5,False
2025-05-29,sw100044,0.0,57.537499999999994,16.4,0.0,192.0,True,0.1,05-29,3,5,True
2025-05-30,sw100044,0.0,57.537499999999994,21.5,0.0,768.0,True,0.1,05-30,4,5,False
2025-05-31,sw100044,0.0,57.537499999999994,21.7,2.2,714.0,True,0.1,05-31,5,5,False
2025-06-01,sw100044,0.0,57.537499999999994,21.4,16.4,408.0,True,0.1,06-01,6,6,False
2025-06-02,sw100044,0.0,57.537499999999994,16.9,7.7,54.0,True,0.1,06-02,0,6,False
2025-06-03,sw100044,0.0,57.537499999999994,18.7,3.0,270.0,True,0.1,06-03,1,6,False
2025-06-04,sw100044,0.0,57.537499999999994,17.4,11.3,24.0,True,0.1,06-04,2,6,False
2025-06-05,sw100044,0.0,57.537499999999994,17.7,0.0,216.0,True,0.1,06-05,3,6,False
2025-06-06,sw100044,0.0,57.537499999999994,17.7,6.2,66.0,True,0.1,06-06,4,6,False
2025-06-07,sw100044,0.0,57.537499999999994,17.1,0.9,108.0,True,0.1,06-07,5,6,False
2025-06-08,sw100044,0.0,57.537499999999994,14.7,0.9,306.0,True,0.1,06-08,6,6,False
2025-06-09,sw100044,0.0,57.537499999999994,15.1,0.0,768.0,True,0.1,06-09,0,6,True
2025-06-10,sw100044,0.0,57.537499999999994,18.2,0.0,780.0,True,0.1,06-10,1,6,False
2025-06-11,sw100044,0.0,57.537499999999994,19.0,0.0,846.0,True,0.1,06-11,2,6,False
2025-06-12,sw100044,0.0,57.537499999999994,21.3,0.0,864.0,True,0.1,06-12,3,6,False
2025-06-13,sw100044,0.0,57.537499999999994,24.3,0.0,870.0,True,0.1,06-13,4,6,False
2025-06-14,sw100044,0.0,57.537499999999994,25.9,0.0,816.0,True,0.1,06-14,5,6,False
2025-06-15,sw100044,0.0,57.537499999999994,20.9,11.4,300.0,True,0.1,06-15,6,6,False
2025-06-16,sw100044,0.0,57.537499999999994,18.4,0.0,516.0,True,0.1,06-16,0,6,False
2025-06-17,sw100044,0.0,57.537499999999994,19.9,0.0,894.0,True,0.1,06-17,1,6,False
2025-06-18,sw100044,0.0,57.537499999999994,22.1,0.0,894.0,True,0.1,06-18,2,6,False
2025-06-19,sw100044,0.0,57.537499999999994,22.8,0.0,876.0,True,0.1,06-19,3,6,True
2025-06-20,sw100044,0.0,57.537499999999994,21.6,0.0,882.0,True,0.1,06-20,4,6,False
2025-06-21,sw100044,0.0,57.537499999999994,22.9,0.0,888.0,True,0.15,06-21,5,6,False
2025-06-22,sw100044,0.0,57.537499999999994,25.9,0.0,888.0,True,0.15,06-22,6,6,False
2025-06-23,sw100044,0.0,57.537499999999994,24.2,0.0,450.0,True,0.15,06-23,0,6,False
2025-06-24,sw100044,0.0,57.537499999999994,23.1,0.0,858.0,True,0.15,06-24,1,6,False
2025-06-25,sw100044,0.0,57.537499999999994,26.1,0.2,888.0,True,0.15,06-25,2,6,False
2025-06-26,sw100044,0.0,57.537499999999994,24.5,0.0,486.0,True,0.15,06-26,3,6,False
2025-06-27,sw100044,0.0,57.537499999999994,22.4,0.0,222.0,True,0.15,06-27,4,6,False
2025-06-28,sw100044,0.0,57.537499999999994,24.8,0.0,816.0,True,0.15,06-28,5,6,False
2025-06-29,sw100044,0.0,57.537499999999994,26.7,0.0,912.0,True,0.15,06-29,6,6,False
2025-06-30,sw100044,0.0,57.537499999999994,27.6,0.0,900.0,True,0.15,06-30,0,6,False
2025-07-01,sw100044,0.0,57.537499999999994,26.3,0.0,588.0,True,0.15,07-01,1,7,False
2025-07-02,sw100044,0.0,57.537499999999994,28.4,0.6,888.0,True,0.15,07-02,2,7,False
2025-07-03,sw100044,0.0,57.537499999999994,22.3,0.0,192.0,True,0.15,07-03,3,7,False
2025-07-04,sw100044,0.0,57.537499999999994,22.4,0.0,888.0,True,0.15,07-04,4,7,False
2025-07-05,sw100044,0.0,57.537499999999994,23.1,0.0,810.0,True,0.15,07-05,5,7,False
2025-07-06,sw100044,0.0,57.537499999999994,20.2,2.3,102.0,True,0.15,07-06,6,7,False
2025-07-07,sw100044,0.0,57.537499999999994,16.6,7.8,192.0,True,0.15,07-07,0,7,False
2025-07-08,sw100044,0.0,57.537499999999994,14.3,1.3,174.0,True,0.15,07-08,1,7,False
2025-07-09,sw100044,0.0,57.537499999999994,16.9,0.0,618.0,True,0.15,07-09,2,7,False
2025-07-10,sw100044,0.0,57.537499999999994,19.1,0.0,798.0,True,0.15,07-10,3,7,False
2025-07-11,sw100044,0.0,57.537499999999994,20.2,0.0,624.0,True,0.15,07-11,4,7,False
2025-07-12,sw100044,0.0,57.537499999999994,20.6,0.0,642.0,True,0.15,07-12,5,7,False
2025-07-13,sw100044,0.0,57.537499999999994,22.9,0.0,810.0,True,0.15,07-13,6,7,False
2025-07-14,sw100044,0.0,57.537499999999994,21.2,6.6,168.0,True,0.15,07-14,0,7,False
2025-07-15,sw100044,0.0,57.537499999999994,21.3,0.0,300.0,True,0.15,07-15,1,7,False
2025-07-16,sw100044,0.0,57.537499999999994,18.3,8.2,162.0,True,0.15,07-16,2,7,False
2025-07-17,sw100044,0.0,57.537499999999994,18.5,0.0,570.0,True,0.15,07-17,3,7,False
2025-07-18,sw100044,0.0,57.537499999999994,21.2,0.0,852.0,True,0.15,07-18,4,7,False
2025-07-19,sw100044,0.0,57.537499999999994,22.5,0.2,594.0,True,0.15,07-19,5,7,False
2025-07-20,sw100044,0.0,57.537499999999994,22.7,1.8,474.0,True,0.15,07-20,6,7,False
2025-07-21,sw100044,0.0,57.537499999999994,18.8,11.5,228.0,True,0.15,07-21,0,7,False
2025-07-22,sw100044,0.0,57.537499999999994,18.3,22.7,246.0,True,0.15,07-22,1,7,False
2025-07-23,sw100044,0.0,57.537499999999994,19.9,0.0,504.0,True,0.15,07-23,2,7,False
2025-07-24,sw100044,0.0,57.537499999999994,18.5,18.5,210.0,True,0.15,07-24,3,7,False
2025-07-25,sw100044,0.0,57.537499999999994,18.4,0.8,90.0,True,0.15,07-25,4,7,False
2025-07-26,sw100044,0.0,57.537499999999994,18.1,21.5,174.0,True,0.15,07-26,5,7,False
2025-07-27,sw100044,0.0,57.537499999999994,17.1,42.0,156.0,True,0.15,07-27,6,7,False
2025-07-28,sw100044,0.0,57.537499999999994,15.1,10.7,60.0,True,0.15,07-28,0,7,False
2025-07-29,sw100044,0.0,57.537499999999994,17.1,0.1,378.0,True,0.15,07-29,1,7,False
2025-07-30,sw100044,0.0,57.537499999999994,16.8,2.8,246.0,True,0.15,07-30,2,7,False
2025-07-31,sw100044,0.0,57.537499999999994,18.6,9.2,246.0,True,0.15,07-31,3,7,False
2025-08-01,sw100044,0.0,57.537499999999994,18.0,2.9,216.0,True,0.1,08-01,4,8,False
2025-08-02,sw100044,0.0,57.537499999999994,16.9,0.1,144.0,True,0.1,08-02,5,8,False
2025-08-03,sw100044,0.0,57.537499999999994,15.9,1.7,78.0,True,0.1,08-03,6,8,False
2025-08-04,sw100044,0.0,57.537499999999994,17.5,2.3,168.0,True,0.1,08-04,0,8,False
2025-08-05,sw100044,0.0,57.537499999999994,20.2,0.0,462.0,True,0.1,08-05,1,8,False
2025-08-06,sw100044,0.0,57.537499999999994,17.8,0.0,822.0,True,0.1,08-06,2,8,False
2025-08-07,sw100044,0.0,57.537499999999994,19.5,0.0,768.0,True,0.1,08-07,3,8,False
2025-08-08,sw100044,0.0,57.537499999999994,23.0,0.0,840.0,True,0.1,08-08,4,8,True
2025-08-09,sw100044,0.0,57.537499999999994,25.1,0.0,786.0,True,0.1,08-09,5,8,False
2025-08-10,sw100044,0.0,57.537499999999994,22.4,0.0,834.0,True,0.1,08-10,6,8,False
2025-08-11,sw100044,0.0,57.537499999999994,21.9,0.0,834.0,True,0.1,08-11,0,8,False
2025-08-12,sw100044,0.0,57.537499999999994,24.1,0.0,798.0,True,0.1,08-12,1,8,False
2025-08-13,sw100044,0.0,57.537499999999994,26.7,0.0,792.0,True,0.1,08-13,2,8,False
2025-08-14,sw100044,0.0,57.537499999999994,26.4,0.0,756.0,True,0.1,08-14,3,8,False
2025-08-15,sw100044,0.0,57.537499999999994,27.0,0.0,672.0,True,0.1,08-15,4,8,True
2025-08-16,sw100044,0.0,57.537499999999994,23.9,0.0,558.0,True,0.1,08-16,5,8,False
2025-08-17,sw100044,0.0,57.537499999999994,19.3,0.0,498.0,True,0.1,08-17,6,8,False
2025-08-18,sw100044,0.0,57.537499999999994,19.6,0.0,816.0,True,0.1,08-18,0,8,False
2025-08-19,sw100044,0.0,57.537499999999994,22.1,0.0,804.0,True,0.1,08-19,1,8,False
2025-08-20,sw100044,0.0,57.537499999999994,20.5,0.0,318.0,True,0.1,08-20,2,8,False
2025-08-21,sw100044,0.0,57.537499999999994,18.9,2.4,24.0,True,0.1,08-21,3,8,False
2025-08-22,sw100044,0.0,57.537499999999994,16.8,0.0,420.0,True,0.1,08-22,4,8,False
2025-08-23,sw100044,0.0,57.537499999999994,16.1,0.0,270.0,True,0.1,08-23,5,8,False
2025-08-24,sw100044,0.0,57.537499999999994,16.6,0.0,528.0,True,0.1,08-24,6,8,False
2025-08-25,sw100044,0.0,57.537499999999994,17.2,0.0,762.0,True,0.1,08-25,0,8,False
2025-08-26,sw100044,0.0,57.537499999999994,20.5,0.0,672.0,True,0.1,08-26,1,8,False
2025-08-27,sw100044,0.0,57.537499999999994,21.4,10.2,168.0,True,0.1,08-27,2,8,False
2025-08-28,sw100044,0.0,57.537499999999994,18.9,12.5,18.0,True,0.1,08-28,3,8,False
2025-08-29,sw100044,0.0,57.537499999999994,18.2,2.9,486.0,True,0.1,08-29,4,8,False
2025-08-30,sw100044,0.0,57.537499999999994,17.2,0.1,330.0,True,0.1,08-30,5,8,False
2025-08-31,sw100044,0.0,57.537499999999994,18.4,0.0,564.0,True,0.1,08-31,6,8,False
2025-09-01,sw100044,0.0,57.537499999999994,17.3,1.9,19.0,True,0.1,09-01,0,9,False
2025-09-02,sw100044,0.0,57.537499999999994,16.4,0.9,326.0,True,0.1,09-02,1,9,False
2025-09-03,sw100044,0.0,57.537499999999994,18.9,3.2,446.0,True,0.1,09-03,2,9,False
2025-09-04,sw100044,0.0,57.537499999999994,18.7,4.3,247.0,True,0.1,09-04,3,9,False
2025-09-05,sw100044,0.0,57.537499999999994,15.9,0.0,243.0,True,0.1,09-05,4,9,False
2025-09-06,sw100044,0.0,57.537499999999994,15.9,0.0,685.0,True,0.1,09-06,5,9,False
2025-09-07,sw100044,0.0,57.537499999999994,17.2,0.0,618.0,True,0.1,09-07,6,9,False
2025-09-08,sw100044,0.0,57.537499999999994,16.9,1.8,59.0,True,0.1,09-08,0,9,False
2025-09-09,sw100044,0.0,57.537499999999994,15.8,21.0,186.0,True,0.1,09-09,1,9,False
2025-09-10,sw100044,0.0,57.537499999999994,14.0,1.8,118.0,True,0.1,09-10,2,9,False
2025-09-11,sw100044,0.0,57.537499999999994,15.9,3.0,378.0,True,0.1,09-11,3,9,False
2025-09-12,sw100044,0.0,57.537499999999994,15.7,0.0,485.0,True,0.1,09-12,4,9,False
2025-09-13,sw100044,0.0,57.537499999999994,16.8,10.3,375.0,True,0.1,09-13,5,9,False
2025-09-14,sw100044,0.0,57.537499999999994,15.8,0.0,290.0,True,0.1,09-14,6,9,False
